program,rewrite_id,dataset,variant,run,relation,rel_runtime_ms,rel_load_ms,rel_save_ms,rel_num_tuples,rel_source
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,15,T2,417.535,,,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [10:7-10:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,15,edge,,296.84,,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [2:7-2:11]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,15,result_bounded_negation,1599.913,,64.424,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [14:7-14:30]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,16,T1,291.836,,,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [6:7-6:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,16,T2,430.069,,,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [10:7-10:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,16,edge,,306.06,,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [2:7-2:11]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,16,result_bounded_negation,1608.39,,63.382,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [14:7-14:30]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,17,T1,308.551,,,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [6:7-6:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,17,T2,459.774,,,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [10:7-10:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,17,edge,,299.098,,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [2:7-2:11]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,17,result_bounded_negation,1623.036,,66.962,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [14:7-14:30]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,18,T1,316.169,,,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [6:7-6:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,18,T2,445.197,,,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [10:7-10:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,18,edge,,301.535,,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [2:7-2:11]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,18,result_bounded_negation,1657.601,,74.491,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [14:7-14:30]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,19,T1,296.248,,,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [6:7-6:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,19,T2,443.594,,,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [10:7-10:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,19,edge,,302.273,,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [2:7-2:11]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,19,result_bounded_negation,1619.547,,63.038,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [14:7-14:30]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,2,T1,330.913,,,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [6:7-6:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,2,T2,488.974,,,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [10:7-10:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,2,edge,,335.955,,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [2:7-2:11]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,2,result_bounded_negation,1761.347,,77.321,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [14:7-14:30]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,20,T1,292.105,,,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [6:7-6:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,20,T2,424.294,,,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [10:7-10:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,20,edge,,312.607,,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [2:7-2:11]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,20,result_bounded_negation,1602.159,,72.717,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [14:7-14:30]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,21,T1,288.847,,,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [6:7-6:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,21,T2,444.707,,,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [10:7-10:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,21,edge,,288.226,,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [2:7-2:11]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,21,result_bounded_negation,1607.627,,73.44,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [14:7-14:30]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,22,T1,289.278,,,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [6:7-6:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,22,T2,444.02,,,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [10:7-10:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,22,edge,,302.466,,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [2:7-2:11]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,22,result_bounded_negation,1604.957,,63.521,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [14:7-14:30]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,23,T1,308.338,,,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [6:7-6:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,23,T2,466.994,,,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [10:7-10:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,23,edge,,286.488,,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [2:7-2:11]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,23,result_bounded_negation,1619.873,,63.078,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [14:7-14:30]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,24,T1,294.705,,,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [6:7-6:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,24,T2,418.116,,,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [10:7-10:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,24,edge,,303.87,,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [2:7-2:11]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,24,result_bounded_negation,1612.782,,65.285,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [14:7-14:30]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,25,T1,291.757,,,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [6:7-6:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,25,T2,417.103,,,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [10:7-10:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,25,edge,,297.851,,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [2:7-2:11]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,25,result_bounded_negation,1601.957,,73.859,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [14:7-14:30]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,26,T1,289.18,,,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [6:7-6:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,26,T2,434.087,,,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [10:7-10:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,26,edge,,296.746,,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [2:7-2:11]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,26,result_bounded_negation,1592.056,,66.348,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [14:7-14:30]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,27,T1,299.294,,,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [6:7-6:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,27,T2,410.821,,,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [10:7-10:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,27,edge,,310.101,,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [2:7-2:11]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,27,result_bounded_negation,1585.581,,64.62,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [14:7-14:30]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,28,T1,296.921,,,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [6:7-6:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,28,T2,424.585,,,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [10:7-10:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,28,edge,,290.089,,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [2:7-2:11]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,28,result_bounded_negation,1593.462,,64.612,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [14:7-14:30]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,29,T1,298.128,,,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [6:7-6:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,29,T2,491.104,,,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [10:7-10:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,29,edge,,299.818,,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [2:7-2:11]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,29,result_bounded_negation,1668.94,,65.283,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [14:7-14:30]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,3,T1,306.857,,,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [6:7-6:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,3,T2,412.09,,,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [10:7-10:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,3,edge,,312.294,,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [2:7-2:11]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,3,result_bounded_negation,1634.747,,64.74,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [14:7-14:30]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,30,T1,316.838,,,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [6:7-6:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,30,T2,458.748,,,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [10:7-10:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,30,edge,,297.805,,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [2:7-2:11]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,30,result_bounded_negation,1597.906,,74.138,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [14:7-14:30]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,4,T1,310.109,,,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [6:7-6:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,4,T2,424.6,,,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [10:7-10:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,4,edge,,308.973,,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [2:7-2:11]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,4,result_bounded_negation,1596.199,,64.876,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [14:7-14:30]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,5,T1,286.253,,,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [6:7-6:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,5,T2,413.023,,,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [10:7-10:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,5,edge,,304.111,,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [2:7-2:11]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,5,result_bounded_negation,1622.117,,66.735,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [14:7-14:30]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,6,T1,333.21,,,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [6:7-6:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,6,T2,439.107,,,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [10:7-10:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,6,edge,,297.596,,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [2:7-2:11]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,6,result_bounded_negation,1670.406,,75.265,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [14:7-14:30]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,7,T1,343.333,,,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [6:7-6:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,7,T2,444.614,,,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [10:7-10:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,7,edge,,340.228,,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [2:7-2:11]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,7,result_bounded_negation,1693.373,,64.206,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [14:7-14:30]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,8,T1,302.798,,,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [6:7-6:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,8,T2,436.922,,,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [10:7-10:9]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,8,edge,,306.315,,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [2:7-2:11]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,8,result_bounded_negation,1693.154,,64.247,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [14:7-14:30]
0_origineel_programma_bounded_negation_voor_herschrijving,0,5000nodes_0p02density,std,9,T1,318.421,,,499537,0_origineel_programma_bounded_negation_voor_herschrijving.dl [6:7-6:9]
